die_id,lot_id,chamber_temp_c,stress_voltage_v,etch_rate_nm_min,leakage_current_0h_ua,standby_current_0h_ma,v_threshold_0h_v,leakage_current_24h_ua,standby_current_24h_ma,v_threshold_24h_v,leakage_current_96h_ua,leakage_current_168h_ua,standby_current_168h_ma,v_threshold_168h_v,sensor_channel_1,sensor_channel_2,sensor_channel_3,defect_type,is_defect_168h
LOT_048_DIE_01447,LOT_048,124.38,3.656,508.82,10.433,2.443,0.7099,10.852,2.476,0.706,10.734,11.077,2.482,0.7028,98.38,39.59,1.306,PASS,0
LOT_049_DIE_01448,LOT_049,124.85,3.591,475.36,11.318,2.399,0.7123,11.496,2.411,0.7093,12.047,12.61,2.416,0.7041,97.99,46.92,1.394,PASS,0
LOT_050_DIE_01449,LOT_050,121.75,3.646,489.26,9.194,2.287,0.6742,9.549,2.319,0.671,10.492,11.201,2.317,0.668,98.64,46.89,1.369,PASS,0
LOT_001_DIE_01450,LOT_001,125.48,3.596,492.02,10.501,2.632,0.7407,10.979,2.655,0.7379,12.298,13.056,2.681,0.7324,99.13,42.96,1.329,PASS,0
LOT_002_DIE_01451,LOT_002,125.35,3.601,527.83,15.225,2.702,0.739,15.969,2.723,0.7373,16.802,17.376,2.745,0.7319,99.68,39.66,1.203,PASS,0
LOT_003_DIE_01452,LOT_003,126.02,3.577,481.15,13.396,2.549,0.7221,13.675,2.584,0.7196,14.519,15.019,2.571,0.7122,95.62,45.18,1.334,PASS,0
LOT_004_DIE_01453,LOT_004,124.51,3.509,488.88,11.58,2.333,0.7403,11.797,2.365,0.7353,12.466,13.02,2.402,0.7328,96.17,44.76,1.123,PASS,0
LOT_005_DIE_01454,LOT_005,123.89,3.622,509.48,8.061,2.5,0.7239,8.33,2.529,0.7199,8.894,9.529,2.497,0.7122,102.62,43.85,1.125,PASS,0
LOT_006_DIE_01455,LOT_006,124.85,3.618,472.54,9.727,2.469,0.7365,10.57,2.492,0.7349,11.582,12.08,2.479,0.7286,100.39,45.7,1.277,PASS,0
LOT_007_DIE_01456,LOT_007,125.18,3.622,494.09,9.825,2.403,0.6837,10.446,2.414,0.682,10.913,11.475,2.498,0.6733,99.69,44.33,1.173,PASS,0
LOT_008_DIE_01457,LOT_008,124.75,3.596,502.65,14.669,2.568,0.6979,28.747,2.986,0.6841,54.457,94.614,4.24,0.6438,114.87,40.87,1.373,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_009_DIE_01458,LOT_009,124.68,3.581,476.13,13.582,2.615,0.6782,13.781,2.637,0.6757,14.497,14.651,2.67,0.6697,105.5,47.23,1.252,PASS,0
LOT_010_DIE_01459,LOT_010,126.23,3.579,477.73,12.694,2.335,0.702,12.843,2.36,0.6997,13.647,14.324,2.397,0.6928,97.9,45.19,1.181,PASS,0
LOT_011_DIE_01460,LOT_011,123.46,3.591,506.11,34.494,3.472,0.6752,47.198,4.347,0.6328,72.479,141.638,6.518,0.5831,117.31,38.49,1.246,LATENT_CONTEXTUAL_OUTLIER,1
LOT_012_DIE_01461,LOT_012,125.43,3.601,485.43,13.293,2.552,0.6944,13.733,2.572,0.6918,14.28,14.756,2.639,0.6859,96.39,46.09,1.263,PASS,0
LOT_013_DIE_01462,LOT_013,122.65,3.613,514.58,15.486,2.389,0.7291,15.779,2.408,0.7268,16.144,16.884,2.425,0.7226,106.2,46.88,1.181,PASS,0
LOT_014_DIE_01463,LOT_014,124.26,3.656,522.32,13.932,2.515,0.7117,14.354,2.535,0.7075,15.207,15.762,2.591,0.7017,97.87,46.95,1.357,PASS,0
LOT_015_DIE_01464,LOT_015,126.52,3.625,509.36,7.688,2.45,0.7151,7.86,2.472,0.7116,8.856,9.027,2.498,0.7054,98.79,43.75,1.405,PASS,0
LOT_016_DIE_01465,LOT_016,125.07,3.63,504.69,8.495,2.628,0.6983,9.27,2.648,0.6957,10.314,10.698,2.712,0.6923,98.57,43.05,1.257,PASS,0
LOT_017_DIE_01466,LOT_017,124.49,3.616,520.34,11.716,2.325,0.6838,11.933,2.351,0.6802,12.583,13.498,2.383,0.6722,95.78,42.8,1.402,PASS,0
LOT_018_DIE_01467,LOT_018,124.33,3.58,464.03,12.146,2.289,0.7275,12.245,2.291,0.7246,12.933,13.707,2.371,0.7181,109.29,42.2,1.362,PASS,0
LOT_019_DIE_01468,LOT_019,124.5,3.644,503.91,12.829,2.671,0.7094,13.401,2.704,0.7067,14.36,14.872,2.757,0.7009,97.08,42.77,1.135,PASS,0
LOT_020_DIE_01469,LOT_020,124.97,3.568,525.76,9.977,2.335,0.7262,10.697,2.353,0.7233,11.994,12.736,2.367,0.7198,98.47,45.01,1.205,PASS,0
LOT_021_DIE_01470,LOT_021,122.81,3.607,515.04,13.512,2.3,0.7298,13.677,2.314,0.7278,14.565,15.453,2.345,0.7193,106.62,44.95,1.353,PASS,0
LOT_022_DIE_01471,LOT_022,122.15,3.568,514.8,9.384,2.485,0.6815,10.146,2.519,0.6797,10.69,11.201,2.532,0.6789,97.2,44.44,1.455,PASS,0
LOT_023_DIE_01472,LOT_023,128.22,3.638,496.22,6.907,2.302,0.6619,7.338,2.321,0.6595,8.202,8.388,2.336,0.654,99.91,48.04,1.396,PASS,0
LOT_024_DIE_01473,LOT_024,126.1,3.549,480.59,11.708,2.372,0.716,12.038,2.405,0.7121,13.287,13.386,2.409,0.7084,100.75,49.15,1.256,PASS,0
LOT_025_DIE_01474,LOT_025,126.56,3.565,480.16,11.393,2.379,0.7365,11.522,2.392,0.7317,12.515,13.077,2.425,0.7314,99.87,44.0,1.266,PASS,0
LOT_026_DIE_01475,LOT_026,125.53,3.592,484.5,12.082,2.366,0.7291,12.348,2.396,0.7263,13.079,13.672,2.396,0.7186,94.21,41.67,1.143,PASS,0
LOT_027_DIE_01476,LOT_027,125.92,3.643,503.5,8.989,2.626,0.7268,9.38,2.641,0.7223,10.598,11.435,2.664,0.7215,100.14,44.34,1.427,PASS,0
LOT_028_DIE_01477,LOT_028,123.3,3.674,532.11,12.241,2.426,0.6973,12.623,2.443,0.695,13.499,14.175,2.479,0.6875,107.42,44.13,1.21,PASS,0
LOT_029_DIE_01478,LOT_029,123.6,3.561,469.75,43.326,3.085,0.6533,58.284,3.601,0.6222,82.092,147.261,5.838,0.5786,110.13,38.7,1.269,LATENT_CONTEXTUAL_OUTLIER,1
LOT_030_DIE_01479,LOT_030,123.92,3.689,504.0,8.658,2.343,0.6967,9.29,2.355,0.6947,9.928,10.388,2.384,0.687,98.25,45.25,1.321,PASS,0
LOT_031_DIE_01480,LOT_031,122.79,3.584,502.02,10.48,2.137,0.7209,10.762,2.173,0.7176,11.625,12.042,2.196,0.7125,103.89,45.89,1.266,PASS,0
LOT_032_DIE_01481,LOT_032,125.68,3.599,472.5,10.842,2.686,0.7046,11.42,2.701,0.7011,12.35,12.877,2.751,0.6995,96.37,42.3,1.33,PASS,0
LOT_033_DIE_01482,LOT_033,124.76,3.618,482.94,12.818,2.44,0.7107,27.383,2.647,0.6952,48.102,83.365,3.507,0.6536,114.97,35.33,1.262,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_034_DIE_01483,LOT_034,124.16,3.647,490.28,15.405,2.368,0.6976,15.85,2.388,0.6941,16.853,17.75,2.397,0.691,104.45,43.75,1.408,PASS,0
LOT_035_DIE_01484,LOT_035,124.11,3.525,519.17,14.318,2.273,0.6678,14.508,2.293,0.6654,15.065,16.101,2.298,0.6584,93.14,45.72,1.173,PASS,0
LOT_036_DIE_01485,LOT_036,124.06,3.671,495.08,12.825,2.551,0.6873,12.935,2.578,0.6829,13.835,14.303,2.585,0.6762,99.28,50.22,1.191,PASS,0
LOT_037_DIE_01486,LOT_037,125.72,3.552,529.09,11.838,2.402,0.7498,12.422,2.426,0.7475,12.915,13.702,2.412,0.7427,89.7,47.92,1.178,PASS,0
LOT_038_DIE_01487,LOT_038,125.16,3.668,506.05,9.25,2.467,0.7169,9.598,2.489,0.7144,10.203,11.473,2.529,0.7066,102.62,45.94,1.193,PASS,0
LOT_039_DIE_01488,LOT_039,122.54,3.646,486.18,13.825,2.507,0.7158,14.304,2.523,0.7139,14.742,14.88,2.565,0.7096,112.67,44.88,1.396,PASS,0
LOT_040_DIE_01489,LOT_040,126.4,3.613,524.19,11.247,2.527,0.6834,11.655,2.552,0.6801,12.62,13.549,2.567,0.6777,98.48,45.68,1.365,PASS,0
LOT_041_DIE_01490,LOT_041,123.93,3.604,529.74,10.344,2.488,0.7168,10.786,2.488,0.7148,11.178,11.716,2.513,0.7104,99.59,45.33,1.071,PASS,0
LOT_042_DIE_01491,LOT_042,124.03,3.556,507.01,9.594,2.722,0.707,9.852,2.746,0.7027,10.069,10.9,2.795,0.6972,100.83,46.41,1.174,PASS,0
LOT_043_DIE_01492,LOT_043,124.16,3.63,515.88,9.913,2.741,0.734,10.43,2.757,0.731,10.902,11.184,2.816,0.7292,99.69,44.49,1.216,PASS,0
LOT_044_DIE_01493,LOT_044,125.82,3.578,495.66,14.517,2.444,0.7131,14.853,2.454,0.7113,16.026,16.879,2.516,0.7039,101.18,45.52,1.261,PASS,0
LOT_045_DIE_01494,LOT_045,123.66,3.688,494.43,9.151,2.385,0.7209,9.448,2.418,0.718,9.924,10.577,2.437,0.7139,101.82,41.75,1.42,PASS,0
LOT_046_DIE_01495,LOT_046,123.13,3.579,480.98,12.759,2.451,0.6994,13.042,2.47,0.6961,14.105,15.013,2.512,0.6912,96.16,43.33,1.354,PASS,0
LOT_047_DIE_01496,LOT_047,126.96,3.647,503.53,11.571,2.597,0.7102,12.311,2.61,0.7066,13.296,13.945,2.659,0.7003,98.86,44.22,1.252,PASS,0
LOT_048_DIE_01497,LOT_048,126.42,3.591,490.51,11.814,2.189,0.7272,12.52,2.199,0.7257,13.604,14.119,2.24,0.7192,88.66,46.26,1.28,PASS,0
LOT_049_DIE_01498,LOT_049,124.89,3.557,489.53,9.463,2.624,0.6874,9.79,2.63,0.6852,10.697,11.55,2.654,0.6771,109.11,45.45,1.356,PASS,0
LOT_050_DIE_01499,LOT_050,125.29,3.591,475.63,9.45,2.506,0.6964,9.855,2.529,0.6923,10.488,11.695,2.582,0.6895,115.93,45.53,1.224,PASS,0
LOT_001_DIE_01500,LOT_001,127.09,3.634,490.11,11.39,2.423,0.7177,11.799,2.431,0.714,12.878,13.399,2.471,0.7093,106.81,43.05,1.335,PASS,0
LOT_002_DIE_01501,LOT_002,123.62,3.625,497.29,13.919,2.184,0.7199,14.549,2.22,0.7153,15.556,15.926,2.236,0.7108,102.97,42.73,1.296,PASS,0
LOT_003_DIE_01502,LOT_003,123.7,3.618,491.48,12.634,2.571,0.7347,13.018,2.594,0.7327,14.142,14.915,2.623,0.7268,83.98,48.11,1.324,PASS,0
LOT_004_DIE_01503,LOT_004,122.8,3.558,509.27,10.895,2.54,0.7378,11.206,2.571,0.7341,11.937,12.118,2.573,0.731,101.38,47.08,1.258,PASS,0
LOT_005_DIE_01504,LOT_005,123.36,3.57,510.99,8.908,2.542,0.7113,9.13,2.572,0.708,9.63,10.302,2.595,0.7047,102.22,44.82,1.244,PASS,0
LOT_006_DIE_01505,LOT_006,126.28,3.643,472.82,11.675,2.561,0.7187,12.038,2.588,0.7162,12.779,13.612,2.605,0.711,96.51,45.95,1.172,PASS,0
LOT_007_DIE_01506,LOT_007,125.49,3.588,486.05,7.605,2.514,0.6784,7.998,2.545,0.6756,8.613,9.226,2.526,0.6709,101.12,43.18,1.1,PASS,0
LOT_008_DIE_01507,LOT_008,125.97,3.584,497.2,14.109,2.707,0.6858,28.955,3.096,0.672,46.057,74.163,4.339,0.6405,116.61,32.34,1.209,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_009_DIE_01508,LOT_009,124.79,3.677,491.11,13.744,2.696,0.6748,14.176,2.688,0.6715,15.427,16.031,2.739,0.6643,91.95,45.8,1.193,PASS,0
LOT_010_DIE_01509,LOT_010,123.36,3.6,484.21,12.343,2.497,0.7316,12.856,2.532,0.7291,14.03,14.265,2.529,0.7272,101.16,47.86,1.224,PASS,0
LOT_011_DIE_01510,LOT_011,125.37,3.534,511.67,9.602,2.289,0.7093,10.13,2.313,0.7067,10.936,11.459,2.336,0.6991,101.45,42.21,1.129,PASS,0
LOT_012_DIE_01511,LOT_012,124.42,3.565,501.87,40.969,3.368,0.6603,52.574,4.419,0.6215,87.96,137.485,5.431,0.566,106.98,34.64,1.219,LATENT_CONTEXTUAL_OUTLIER,1
LOT_013_DIE_01512,LOT_013,124.94,3.652,511.74,14.356,2.488,0.7439,14.896,2.516,0.7415,15.438,15.915,2.528,0.7358,94.27,49.27,1.123,PASS,0
LOT_014_DIE_01513,LOT_014,124.76,3.533,509.17,9.712,2.325,0.702,10.333,2.347,0.6985,10.979,11.239,2.364,0.6919,106.84,44.48,1.207,PASS,0
LOT_015_DIE_01514,LOT_015,123.89,3.607,503.2,8.573,2.532,0.6788,8.808,2.574,0.6757,9.663,10.115,2.6,0.6719,99.0,43.39,1.191,PASS,0
LOT_016_DIE_01515,LOT_016,125.79,3.479,520.74,8.926,2.716,0.7166,9.022,2.717,0.7147,9.701,10.443,2.768,0.7072,109.13,48.05,1.228,PASS,0
LOT_017_DIE_01516,LOT_017,122.21,3.527,530.11,10.03,2.331,0.6987,10.638,2.338,0.6962,11.716,11.852,2.387,0.6878,97.35,47.61,1.194,PASS,0
LOT_018_DIE_01517,LOT_018,125.89,3.624,489.96,14.347,2.39,0.7302,27.077,3.005,0.7094,48.161,88.828,4.761,0.6514,117.27,35.22,1.237,LATENT_DRIFT_RUNAWAY,1
LOT_019_DIE_01518,LOT_019,122.35,3.564,522.83,12.792,2.402,0.6704,13.29,2.404,0.6672,14.025,14.622,2.435,0.6666,99.25,47.46,1.234,PASS,0
LOT_020_DIE_01519,LOT_020,124.96,3.619,503.39,11.298,2.441,0.7407,19.629,2.793,0.7186,54.118,103.455,3.82,0.6758,111.23,38.27,1.259,LATENT_DRIFT_RUNAWAY,1
LOT_021_DIE_01520,LOT_021,126.26,3.598,498.2,13.147,2.579,0.7296,13.68,2.595,0.7282,14.142,14.098,2.638,0.7217,96.06,49.79,1.238,PASS,0
LOT_022_DIE_01521,LOT_022,124.72,3.55,507.42,7.931,2.612,0.6667,8.403,2.629,0.6627,9.292,9.841,2.651,0.6612,95.7,42.36,1.239,PASS,0
LOT_023_DIE_01522,LOT_023,125.82,3.602,499.18,12.98,2.692,0.6751,13.475,2.713,0.6718,13.965,14.881,2.696,0.6671,105.11,44.52,1.329,PASS,0
LOT_024_DIE_01523,LOT_024,123.66,3.595,480.21,10.78,2.394,0.7257,11.222,2.414,0.7224,11.722,12.421,2.445,0.7181,104.09,41.64,1.296,PASS,0
LOT_025_DIE_01524,LOT_025,126.03,3.625,487.87,11.049,2.354,0.7461,11.644,2.386,0.7424,12.678,13.499,2.369,0.739,105.86,47.34,1.273,PASS,0
LOT_026_DIE_01525,LOT_026,124.75,3.563,492.83,13.582,2.232,0.7331,14.095,2.262,0.7295,14.757,15.282,2.312,0.7208,98.07,46.71,1.164,PASS,0
LOT_027_DIE_01526,LOT_027,123.66,3.647,511.62,10.492,2.598,0.7266,10.778,2.625,0.7247,11.36,12.501,2.672,0.7166,105.75,46.07,1.287,PASS,0
LOT_028_DIE_01527,LOT_028,126.22,3.515,512.12,7.867,2.238,0.6763,8.2,2.259,0.6733,9.034,9.509,2.295,0.6702,105.41,46.81,1.181,PASS,0
LOT_029_DIE_01528,LOT_029,125.83,3.599,487.21,12.518,2.41,0.6878,12.758,2.423,0.6846,14.158,14.639,2.489,0.6798,95.7,42.47,1.278,PASS,0
LOT_030_DIE_01529,LOT_030,122.77,3.561,500.71,9.955,2.637,0.6825,10.557,2.653,0.681,11.367,11.78,2.703,0.6729,93.77,46.5,1.145,PASS,0
LOT_031_DIE_01530,LOT_031,125.63,3.626,507.17,13.068,2.681,0.7082,13.687,2.701,0.705,14.576,15.435,2.733,0.6993,95.73,42.72,1.232,PASS,0
LOT_032_DIE_01531,LOT_032,127.41,3.615,491.75,7.944,2.339,0.7219,8.615,2.353,0.7167,9.336,9.943,2.393,0.7141,103.18,46.89,1.231,PASS,0
LOT_033_DIE_01532,LOT_033,125.08,3.594,498.4,7.779,2.474,0.6901,8.298,2.485,0.6874,8.606,9.206,2.557,0.6786,100.83,45.04,1.315,PASS,0
LOT_034_DIE_01533,LOT_034,125.03,3.593,499.03,14.682,2.502,0.6841,14.975,2.516,0.6807,15.787,16.33,2.554,0.6769,89.87,43.58,1.079,PASS,0
LOT_035_DIE_01534,LOT_035,122.4,3.568,496.28,13.065,2.512,0.6994,13.576,2.531,0.6972,14.677,15.655,2.58,0.6915,93.38,44.16,1.227,PASS,0
LOT_036_DIE_01535,LOT_036,123.74,3.613,484.85,12.905,2.172,0.7286,13.347,2.187,0.7265,14.296,14.899,2.197,0.7257,95.13,43.66,1.391,PASS,0
LOT_037_DIE_01536,LOT_037,124.83,3.646,486.47,12.622,2.526,0.7124,13.049,2.544,0.7094,13.503,14.769,2.563,0.7041,95.58,42.29,1.226,PASS,0
LOT_038_DIE_01537,LOT_038,123.99,3.632,512.78,9.495,2.61,0.6941,9.68,2.616,0.6909,10.149,10.112,2.655,0.6905,108.25,41.34,1.221,PASS,0
LOT_039_DIE_01538,LOT_039,125.54,3.52,492.9,14.886,2.445,0.7122,15.256,2.462,0.7091,16.185,16.736,2.485,0.7059,95.27,45.13,1.346,PASS,0
LOT_040_DIE_01539,LOT_040,126.42,3.559,518.99,11.774,2.345,0.7086,12.438,2.362,0.7065,13.604,14.056,2.398,0.7021,88.72,46.26,1.192,PASS,0
LOT_041_DIE_01540,LOT_041,125.76,3.597,521.61,9.691,2.518,0.699,10.085,2.55,0.6965,10.787,11.256,2.549,0.6895,99.79,44.64,1.263,PASS,0
LOT_042_DIE_01541,LOT_042,124.51,3.533,491.34,12.579,2.855,0.7062,13.077,2.868,0.7044,13.557,13.918,2.886,0.6995,100.43,45.17,1.186,PASS,0
LOT_043_DIE_01542,LOT_043,125.48,3.602,533.99,9.287,2.195,0.729,9.811,2.201,0.7259,10.418,10.895,2.272,0.7223,97.02,42.03,1.248,PASS,0
LOT_044_DIE_01543,LOT_044,123.02,3.562,496.15,14.87,2.514,0.7286,15.286,2.537,0.7255,16.387,16.697,2.521,0.7183,99.46,47.56,1.268,PASS,0
LOT_045_DIE_01544,LOT_045,125.68,3.622,490.11,9.008,2.394,0.7524,9.832,2.424,0.7497,10.273,11.284,2.453,0.7436,98.31,46.01,1.373,PASS,0
LOT_046_DIE_01545,LOT_046,123.83,3.584,479.97,12.514,2.644,0.7097,12.965,2.674,0.7061,13.558,13.563,2.678,0.7018,92.97,37.79,1.222,PASS,0
LOT_047_DIE_01546,LOT_047,124.79,3.577,492.11,13.096,2.415,0.6978,13.204,2.428,0.6951,14.254,15.405,2.423,0.6867,96.81,48.74,1.289,PASS,0
LOT_048_DIE_01547,LOT_048,124.63,3.575,480.72,11.725,2.557,0.7012,11.965,2.589,0.6975,13.079,13.546,2.593,0.6907,105.01,44.6,1.313,PASS,0
LOT_049_DIE_01548,LOT_049,126.22,3.625,471.39,13.173,2.45,0.6654,13.537,2.455,0.6618,14.693,15.079,2.497,0.6557,100.24,44.74,1.144,PASS,0
LOT_050_DIE_01549,LOT_050,126.3,3.583,495.75,9.468,2.246,0.6804,9.931,2.258,0.6777,10.87,11.682,2.317,0.6716,97.63,40.67,1.285,PASS,0
LOT_001_DIE_01550,LOT_001,124.06,3.567,489.07,10.243,2.801,0.7394,10.804,2.816,0.7373,11.784,12.565,2.831,0.7329,96.1,49.02,1.328,PASS,0
LOT_002_DIE_01551,LOT_002,126.2,3.661,506.55,13.725,2.388,0.7226,14.386,2.396,0.7214,15.198,15.871,2.477,0.7173,103.95,43.5,1.318,PASS,0
LOT_003_DIE_01552,LOT_003,124.17,3.592,488.84,16.509,2.368,0.7254,24.645,2.762,0.707,59.058,100.184,3.729,0.6575,118.88,34.15,1.279,LATENT_DRIFT_RUNAWAY,1
LOT_004_DIE_01553,LOT_004,121.92,3.58,521.1,12.772,2.462,0.7253,13.311,2.48,0.7236,14.152,14.6,2.513,0.7163,103.51,46.38,1.329,PASS,0
LOT_005_DIE_01554,LOT_005,123.79,3.659,506.86,9.489,2.494,0.7261,9.804,2.518,0.7249,10.356,11.483,2.534,0.7183,101.92,48.42,1.344,PASS,0
LOT_006_DIE_01555,LOT_006,124.92,3.645,472.78,8.994,2.668,0.7782,9.705,2.685,0.7738,10.364,10.522,2.732,0.7731,100.7,44.76,1.323,PASS,0
LOT_007_DIE_01556,LOT_007,125.46,3.552,490.49,7.899,2.62,0.6772,8.234,2.64,0.6717,8.865,9.813,2.67,0.6691,101.43,43.27,1.393,PASS,0
LOT_008_DIE_01557,LOT_008,124.46,3.604,506.75,13.735,2.375,0.6949,13.961,2.409,0.6919,15.018,16.14,2.423,0.686,100.94,47.12,1.215,PASS,0
LOT_009_DIE_01558,LOT_009,126.89,3.605,486.78,12.506,2.45,0.6737,12.747,2.469,0.6699,13.201,13.784,2.528,0.6692,105.16,44.67,1.164,PASS,0
LOT_010_DIE_01559,LOT_010,123.96,3.591,463.83,10.931,2.423,0.7002,11.236,2.45,0.6963,11.748,12.183,2.481,0.6888,99.06,47.34,1.409,PASS,0
LOT_011_DIE_01560,LOT_011,126.03,3.597,486.56,8.334,2.318,0.6878,8.808,2.342,0.6855,8.946,9.726,2.378,0.682,96.68,50.46,1.152,PASS,0
LOT_012_DIE_01561,LOT_012,122.81,3.588,494.16,14.702,2.304,0.6876,15.486,2.31,0.6836,16.474,17.173,2.376,0.6769,94.1,45.08,1.44,PASS,0
LOT_013_DIE_01562,LOT_013,125.63,3.613,507.04,11.891,2.476,0.7339,12.313,2.496,0.7291,13.404,13.66,2.545,0.7214,95.19,46.32,1.274,PASS,0
LOT_014_DIE_01563,LOT_014,125.08,3.642,524.81,8.672,2.588,0.6619,9.087,2.62,0.6594,9.619,10.285,2.635,0.6535,105.89,44.95,1.276,PASS,0
LOT_015_DIE_01564,LOT_015,125.04,3.653,499.01,10.958,2.507,0.7027,11.438,2.524,0.6987,12.322,12.764,2.57,0.6922,111.38,42.81,1.068,PASS,0
LOT_016_DIE_01565,LOT_016,124.54,3.605,521.75,8.134,2.517,0.7274,8.582,2.534,0.725,9.08,9.743,2.527,0.7205,100.37,46.55,1.22,PASS,0
LOT_017_DIE_01566,LOT_017,124.85,3.613,537.37,10.951,2.575,0.6757,11.399,2.598,0.6713,12.009,12.042,2.627,0.6709,108.1,43.08,1.171,PASS,0
LOT_018_DIE_01567,LOT_018,126.72,3.594,484.53,10.56,2.586,0.7445,10.84,2.607,0.7414,11.825,12.465,2.636,0.7347,101.21,41.75,1.272,PASS,0
LOT_019_DIE_01568,LOT_019,123.19,3.617,523.67,11.843,2.364,0.6855,12.229,2.373,0.6825,12.646,13.631,2.438,0.6755,98.93,41.71,1.311,PASS,0
LOT_020_DIE_01569,LOT_020,125.55,3.541,516.27,8.408,2.622,0.7347,8.823,2.649,0.7321,9.248,10.024,2.685,0.7265,89.25,45.67,1.169,PASS,0
LOT_021_DIE_01570,LOT_021,125.53,3.581,511.9,9.908,2.291,0.7023,10.29,2.321,0.7009,11.209,12.013,2.346,0.6903,93.49,46.34,1.252,PASS,0
LOT_022_DIE_01571,LOT_022,123.86,3.667,508.36,9.65,2.292,0.7012,9.997,2.309,0.6974,11.063,11.644,2.378,0.693,94.89,45.95,1.127,PASS,0
LOT_023_DIE_01572,LOT_023,126.03,3.585,500.84,10.444,2.495,0.7007,10.747,2.521,0.6981,11.412,11.646,2.53,0.6956,95.81,42.28,1.16,PASS,0
LOT_024_DIE_01573,LOT_024,126.05,3.591,477.22,10.946,2.929,0.7094,11.476,2.943,0.7049,12.25,12.862,2.974,0.6999,107.99,46.16,1.24,PASS,0
LOT_025_DIE_01574,LOT_025,123.3,3.618,494.74,10.298,2.388,0.7367,10.784,2.404,0.7349,11.806,12.352,2.451,0.7263,92.69,45.77,1.088,PASS,0
LOT_026_DIE_01575,LOT_026,122.99,3.64,498.81,15.516,2.318,0.6908,15.762,2.335,0.6894,16.556,17.408,2.395,0.6808,98.93,45.96,1.12,PASS,0
LOT_027_DIE_01576,LOT_027,125.17,3.577,517.13,9.609,2.592,0.7368,9.979,2.587,0.7335,10.646,11.455,2.634,0.7282,97.81,46.26,1.288,PASS,0
LOT_028_DIE_01577,LOT_028,125.48,3.624,523.21,11.59,2.661,0.6879,12.014,2.69,0.6848,12.643,13.559,2.698,0.6791,103.37,43.88,1.371,PASS,0
LOT_029_DIE_01578,LOT_029,123.93,3.596,479.54,12.779,2.596,0.7069,13.301,2.616,0.7041,13.311,13.922,2.632,0.6987,96.42,42.38,1.499,PASS,0
LOT_030_DIE_01579,LOT_030,122.56,3.558,508.19,8.613,2.35,0.6881,9.089,2.362,0.6856,9.918,10.489,2.369,0.6754,101.55,42.3,1.35,PASS,0
LOT_031_DIE_01580,LOT_031,123.28,3.583,494.54,11.89,2.291,0.7423,12.358,2.318,0.739,12.757,13.439,2.368,0.7332,93.21,45.49,1.239,PASS,0
LOT_032_DIE_01581,LOT_032,125.02,3.556,500.89,6.346,2.247,0.7315,6.811,2.284,0.7277,7.513,8.126,2.284,0.7228,107.7,46.39,1.213,PASS,0
LOT_033_DIE_01582,LOT_033,125.42,3.6,506.57,8.582,2.661,0.7212,8.661,2.679,0.7184,10.084,10.95,2.682,0.7152,94.64,48.26,1.192,PASS,0
LOT_034_DIE_01583,LOT_034,124.84,3.574,490.44,17.561,2.586,0.6709,17.678,2.605,0.6697,18.85,18.53,2.629,0.6665,105.65,45.88,1.247,PASS,0
LOT_035_DIE_01584,LOT_035,123.99,3.575,498.44,14.89,2.455,0.702,15.276,2.46,0.7002,16.464,17.424,2.473,0.6954,97.48,45.61,1.302,PASS,0
LOT_036_DIE_01585,LOT_036,125.83,3.583,498.1,12.43,2.31,0.7024,12.702,2.316,0.6997,14.165,14.836,2.354,0.695,106.52,43.18,1.173,PASS,0
LOT_037_DIE_01586,LOT_037,124.14,3.62,504.03,11.245,2.526,0.7188,11.848,2.554,0.7164,12.443,13.511,2.606,0.7112,89.24,47.27,1.292,PASS,0
LOT_038_DIE_01587,LOT_038,121.37,3.65,486.07,8.953,2.348,0.7285,9.269,2.379,0.7263,9.914,11.0,2.402,0.719,94.2,43.95,1.29,PASS,0
LOT_039_DIE_01588,LOT_039,126.14,3.515,484.37,12.94,2.722,0.7207,13.369,2.731,0.7177,14.32,14.766,2.805,0.7103,100.06,43.28,1.298,PASS,0
LOT_040_DIE_01589,LOT_040,124.23,3.609,510.81,11.113,2.553,0.6969,11.459,2.574,0.6936,11.951,12.287,2.606,0.6879,106.89,44.04,1.19,PASS,0
LOT_041_DIE_01590,LOT_041,123.25,3.57,512.53,9.311,2.57,0.6933,9.682,2.591,0.6911,10.931,11.08,2.611,0.6852,96.61,47.99,1.262,PASS,0
LOT_042_DIE_01591,LOT_042,124.74,3.599,490.99,10.499,2.47,0.702,10.798,2.476,0.7001,12.568,12.428,2.539,0.6935,97.53,45.05,1.383,PASS,0
LOT_043_DIE_01592,LOT_043,125.79,3.592,497.33,7.6,2.83,0.7195,8.123,2.855,0.7187,9.402,9.928,2.862,0.7125,102.95,43.45,1.183,PASS,0
LOT_044_DIE_01593,LOT_044,124.32,3.553,478.62,14.684,2.664,0.7147,15.14,2.679,0.7115,15.912,16.886,2.666,0.7059,104.69,48.63,1.286,PASS,0
LOT_045_DIE_01594,LOT_045,125.0,3.626,502.2,9.325,2.387,0.7199,9.817,2.422,0.7183,11.204,11.862,2.457,0.71,101.17,43.34,1.312,PASS,0
